"","SEASON","DATE","HOME","HPTS","H2PM","H2PA","H3PM","H3PA","HFTM","HFTA","HORB","HDRB","HAST","HSTL","HTOV","HBLK","HPF","AWAY","APTS","A2PM","A2PA","A3PM","A3PA","AFTM","AFTA","AORB","ADRB","AAST","ASTL","ATOV","ABLK","APF"
"3334","2016-17",20170226,"DEN",98,26,50,11,34,13,17,10,29,26,9,12,3,23,"MEM",105,25,47,11,33,22,25,13,36,21,9,15,2,20
"3335","2016-17",20170226,"DET",98,23,48,12,33,16,35,11,34,22,8,17,4,24,"BOS",104,22,50,12,35,24,30,9,43,22,9,14,1,26
"3336","2016-17",20170226,"LAC",124,35,65,10,32,24,34,15,32,27,14,9,3,25,"CHA",121,20,40,18,40,27,30,5,38,16,1,16,1,32
"3337","2016-17",20170226,"LAL",98,33,65,7,22,11,18,13,31,16,8,18,2,18,"SAS",119,39,73,10,21,11,13,13,33,37,12,12,5,15
"3338","2016-17",20170226,"MIL",100,33,56,6,20,16,18,6,27,26,10,19,6,21,"PHX",96,35,69,5,14,11,16,12,30,26,12,20,5,22
"3339","2016-17",20170226,"OKC",118,36,67,6,21,28,37,16,37,17,4,13,0,29,"NOP",110,28,59,8,21,30,37,7,28,17,10,10,1,26
"3340","2016-17",20170226,"TOR",112,35,58,7,20,21,27,5,34,16,7,10,5,24,"POR",106,26,58,9,21,27,35,8,31,16,6,9,5,26
"3341","2016-17",20170226,"WAS",92,29,65,8,22,10,13,6,22,21,16,16,1,27,"UTA",102,23,48,11,24,23,32,9,41,18,10,24,11,19
"3342","2016-17",20170227,"BOS",98,24,53,10,34,20,25,9,31,21,9,18,7,20,"ATL",114,40,70,6,25,16,20,13,42,22,10,14,10,19
"3343","2016-17",20170227,"CLE",102,25,42,10,28,22,26,4,41,20,4,16,2,11,"MIL",95,26,53,11,30,10,16,5,28,27,3,8,5,23
"3344","2016-17",20170227,"DAL",96,24,58,9,18,21,23,11,31,18,5,13,2,13,"MIA",89,28,57,9,26,6,13,13,32,21,11,13,4,18
"3345","2016-17",20170227,"HOU",108,22,43,10,45,34,42,12,27,22,8,10,5,22,"IND",117,28,61,13,30,22,25,13,42,29,7,15,5,26
"3346","2016-17",20170227,"NYK",91,24,49,9,24,16,19,8,32,17,10,17,6,19,"TOR",92,26,52,7,26,19,23,11,30,12,9,12,3,18
"3347","2016-17",20170227,"PHI",108,27,48,10,34,24,27,12,30,24,11,22,3,25,"GSW",119,34,60,6,29,33,39,16,29,31,14,13,4,18
"3348","2016-17",20170227,"SAC",88,30,65,6,17,10,15,7,35,23,6,18,4,18,"MIN",102,32,72,8,23,14,20,16,36,25,11,10,7,15
"3349","2016-17",20170228,"CHI",107,34,70,10,26,9,10,11,24,26,10,12,3,19,"DEN",125,32,50,13,30,22,24,6,39,26,6,16,2,16
"3350","2016-17",20170228,"DET",120,38,79,7,25,23,31,16,32,23,13,7,2,19,"POR",113,34,59,10,25,15,22,8,42,25,5,24,5,25
"3351","2016-17",20170228,"LAL",104,29,52,12,32,10,13,6,33,22,9,14,5,23,"CHA",109,22,46,16,39,17,24,11,34,25,3,12,5,11
"3352","2016-17",20170228,"MEM",130,36,61,12,25,22,29,12,27,24,6,10,3,19,"PHX",112,36,62,7,21,19,24,8,24,22,6,12,5,25
"3353","2016-17",20170228,"OKC",109,24,54,15,22,16,23,6,36,20,5,14,7,17,"UTA",106,34,71,9,22,11,13,8,25,22,8,7,4,18
"3354","2016-17",20170228,"WAS",112,29,63,12,28,18,20,17,29,29,11,19,6,22,"GSW",108,31,55,8,29,22,27,13,28,28,10,19,6,23
"3355","2016-17",20170301,"ATL",100,26,43,10,21,18,24,4,30,24,12,22,4,19,"DAL",95,21,44,14,33,11,13,10,23,22,10,20,5,20
"3356","2016-17",20170301,"BOS",103,23,47,13,31,18,23,8,39,28,4,12,6,21,"CLE",99,27,58,10,33,15,22,12,29,20,3,10,5,21
"3357","2016-17",20170301,"LAC",103,30,60,12,34,7,13,10,26,26,8,7,3,23,"HOU",122,17,35,20,52,28,33,19,43,21,3,16,2,17
"3358","2016-17",20170301,"MIA",125,36,60,13,30,14,21,8,34,24,9,13,12,18,"PHI",98,31,68,6,17,18,22,10,30,16,7,19,4,22
"3359","2016-17",20170301,"MIL",98,29,65,9,18,13,15,10,24,26,8,13,5,19,"DEN",110,31,51,10,33,18,20,14,31,21,8,14,2,15
"3360","2016-17",20170301,"NOP",109,30,53,9,25,22,23,8,45,18,6,14,4,15,"DET",86,37,80,3,23,3,17,23,27,13,11,7,3,17
"3361","2016-17",20170301,"ORL",90,29,58,5,25,17,22,9,34,11,3,12,3,25,"NYK",101,26,52,8,29,25,31,13,37,21,9,11,3,16
"3362","2016-17",20170301,"SAC",100,24,59,11,22,19,22,10,28,12,8,15,3,28,"BKN",109,23,46,11,28,30,36,10,33,16,8,18,2,25
"3363","2016-17",20170301,"SAS",100,26,45,9,29,21,24,6,30,20,8,18,7,21,"IND",99,30,58,7,23,18,25,13,28,22,13,17,1,26
"3364","2016-17",20170301,"TOR",96,26,70,7,20,23,26,16,34,11,8,11,4,18,"WAS",105,31,59,9,25,16,19,7,37,32,6,12,6,21
"3365","2016-17",20170301,"UTA",80,31,71,4,19,6,11,16,30,18,6,14,5,23,"MIN",107,31,62,8,16,21,26,10,38,23,11,10,7,15
"3366","2016-17",20170302,"CHI",94,31,63,5,19,17,21,7,42,19,9,15,5,15,"GSW",87,28,58,6,30,13,14,6,35,23,10,15,6,18
"3367","2016-17",20170302,"PHX",120,39,58,7,19,21,25,4,38,30,8,18,7,23,"CHA",103,25,55,10,34,23,28,9,25,19,14,16,1,20
"3368","2016-17",20170302,"POR",114,29,54,10,25,26,35,9,36,19,9,14,7,19,"OKC",109,23,57,11,29,30,32,12,28,11,9,12,7,25
"3369","2016-17",20170303,"ATL",130,39,65,10,26,22,30,11,32,30,7,12,4,15,"CLE",135,22,40,25,46,16,20,5,28,31,7,14,5,24
"3370","2016-17",20170303,"DAL",104,34,55,5,27,21,27,8,37,23,5,8,3,20,"MEM",100,29,54,9,28,15,22,7,32,16,4,10,0,23
"3371","2016-17",20170303,"LAL",95,31,63,6,24,15,20,6,28,23,11,14,7,21,"BOS",115,33,51,10,33,19,25,6,40,30,7,18,2,17
"3372","2016-17",20170303,"MIL",112,34,55,10,25,14,15,3,22,35,11,10,4,27,"LAC",101,28,45,8,19,21,36,7,31,23,4,23,1,18
"3373","2016-17",20170303,"NOP",98,27,66,8,25,20,24,8,40,20,2,16,2,22,"SAS",101,34,68,6,27,15,25,11,42,20,6,11,4,22
"3374","2016-17",20170303,"ORL",110,40,73,5,17,15,19,8,39,27,7,9,6,13,"MIA",99,27,63,8,28,21,25,13,33,20,7,9,5,16
"3375","2016-17",20170303,"PHI",105,27,55,9,28,24,31,12,38,20,5,15,9,21,"NYK",102,26,63,7,21,29,33,9,32,14,10,10,3,20
"3376","2016-17",20170303,"PHX",118,39,68,5,21,25,31,9,36,28,10,17,7,26,"OKC",111,28,52,9,35,28,35,11,36,14,10,19,5,30
"3377","2016-17",20170303,"UTA",112,26,48,12,26,24,34,5,40,25,7,13,5,25,"BKN",97,29,59,7,30,18,24,9,33,12,6,12,3,24
"3378","2016-17",20170303,"WAS",106,24,62,10,30,28,32,15,30,23,8,11,6,21,"TOR",114,30,56,11,25,21,27,11,40,16,5,17,9,23
"3379","2016-17",20170304,"CHI",91,29,66,6,17,15,20,14,31,26,11,19,0,24,"LAC",101,35,60,6,25,13,16,11,26,20,7,14,5,17
"3380","2016-17",20170304,"DEN",102,27,50,9,30,21,25,11,34,21,5,13,3,20,"CHA",112,25,63,16,27,14,17,13,30,25,8,5,6,18
"3381","2016-17",20170304,"HOU",123,21,36,18,42,27,36,10,33,25,10,14,4,20,"MEM",108,35,69,8,28,14,21,17,29,26,8,13,6,24
"3382","2016-17",20170304,"MIA",120,28,54,18,34,10,12,15,33,20,6,10,4,19,"CLE",92,24,46,11,27,11,18,8,25,20,4,15,1,16
"3383","2016-17",20170304,"MIL",101,32,60,6,27,19,23,9,33,16,3,6,4,18,"TOR",94,28,54,7,21,17,20,3,33,20,2,11,4,23
"3384","2016-17",20170304,"PHI",106,29,54,14,34,6,7,6,30,30,5,19,2,18,"DET",136,44,72,10,23,18,21,10,34,26,11,7,10,9
"3385","2016-17",20170304,"POR",130,33,61,16,25,16,22,6,31,29,9,12,6,13,"BKN",116,31,56,14,30,12,17,8,23,24,7,13,6,22
"3386","2016-17",20170304,"SAS",97,32,70,6,24,15,24,17,32,16,10,12,8,17,"MIN",90,31,73,4,16,16,22,16,39,24,6,14,3,20
"3387","2016-17",20170305,"ATL",96,25,50,9,27,19,31,11,33,21,12,14,1,19,"IND",97,20,45,15,33,12,21,9,35,24,6,15,4,22
"3388","2016-17",20170305,"DAL",104,35,61,7,25,13,16,5,32,24,6,8,2,20,"OKC",89,31,60,2,22,21,30,13,36,19,4,15,2,21
"3389","2016-17",20170305,"LAL",97,28,55,10,28,11,15,11,38,22,7,25,5,24,"NOP",105,27,65,9,24,24,35,13,31,23,12,13,5,12
"3390","2016-17",20170305,"NYK",105,32,61,7,22,20,25,12,35,18,5,15,6,20,"GSW",112,27,53,13,35,19,23,11,24,21,11,8,3,18
"3391","2016-17",20170305,"PHX",109,38,74,4,20,21,26,10,40,16,7,11,10,29,"BOS",106,19,48,13,37,29,40,14,40,19,6,12,6,28
"3392","2016-17",20170305,"SAC",109,35,66,8,17,15,20,5,32,24,8,12,3,21,"UTA",110,31,57,10,33,18,27,12,35,24,8,13,3,15
"3393","2016-17",20170305,"WAS",115,25,55,14,26,23,25,10,28,26,9,12,6,16,"ORL",114,30,54,14,35,12,19,13,30,16,9,14,3,18
"3394","2016-17",20170306,"ATL",111,25,54,13,28,22,31,14,33,19,6,19,6,23,"GSW",119,21,43,20,44,17,22,13,30,33,10,14,4,22
"3395","2016-17",20170306,"CHA",100,24,55,11,31,19,21,13,37,21,10,10,2,8,"IND",88,25,51,12,30,2,3,6,35,29,3,15,5,17
"3396","2016-17",20170306,"CLE",98,26,51,9,27,19,29,11,41,15,3,17,6,15,"MIA",106,23,56,16,35,12,14,8,30,23,7,7,6,19
"3397","2016-17",20170306,"DEN",108,24,44,13,30,21,28,7,33,28,11,17,2,18,"SAC",96,30,67,6,16,18,21,11,29,20,9,15,1,18
"3398","2016-17",20170306,"DET",109,39,71,6,21,13,20,10,38,26,7,6,3,19,"CHI",95,26,55,8,28,19,21,7,30,21,3,10,5,20
"3399","2016-17",20170306,"LAC",116,30,53,9,20,29,47,8,39,23,7,13,5,24,"BOS",102,24,48,10,35,24,29,7,30,22,9,11,2,31
"3400","2016-17",20170306,"MEM",109,24,52,10,25,31,39,8,29,23,7,15,2,29,"BKN",122,25,43,14,30,30,38,7,34,16,12,16,5,27
"3401","2016-17",20170306,"ORL",105,31,53,9,32,16,24,11,31,23,4,13,5,23,"NYK",113,34,72,6,14,27,28,12,33,26,6,9,1,23
"3402","2016-17",20170306,"PHI",98,31,59,8,30,12,19,14,28,30,5,12,3,20,"MIL",112,27,50,14,33,16,20,9,32,28,7,12,7,16
"3403","2016-17",20170306,"SAS",112,29,60,11,28,21,23,9,35,24,6,9,6,13,"HOU",110,27,49,14,39,14,17,7,36,19,3,12,3,20
"3404","2016-17",20170306,"UTA",88,23,54,10,27,12,15,12,34,16,10,19,2,17,"NOP",83,20,51,10,33,13,18,13,34,16,11,20,3,15
"3405","2016-17",20170307,"DAL",122,28,52,17,31,15,19,6,35,25,5,14,5,17,"LAL",111,31,60,11,30,16,22,11,33,25,9,11,3,20
"3406","2016-17",20170307,"OKC",121,34,60,10,25,23,30,12,27,16,4,17,1,25,"POR",126,36,62,11,23,21,27,12,24,24,7,11,5,23
"3407","2016-17",20170307,"PHX",127,31,61,13,27,26,33,9,40,23,5,19,8,32,"WAS",131,34,72,7,18,42,53,9,35,19,15,11,4,21
"3408","2016-17",20170308,"ATL",110,37,75,4,20,24,32,11,36,19,12,15,7,22,"BKN",105,26,47,11,33,20,25,5,35,28,7,22,11,25
"3409","2016-17",20170308,"DEN",113,33,59,13,28,8,17,10,29,31,6,16,2,16,"WAS",123,39,62,11,26,12,19,8,35,31,10,11,0,16
"3410","2016-17",20170308,"GSW",86,31,54,6,30,6,9,12,34,23,8,17,12,20,"BOS",99,27,55,10,29,15,19,9,36,28,12,12,1,10
"3411","2016-17",20170308,"HOU",108,27,47,8,32,30,40,10,21,22,9,8,4,20,"UTA",115,29,45,12,31,21,24,10,35,21,2,16,4,23
"3412","2016-17",20170308,"IND",115,33,65,11,23,16,19,9,37,27,3,5,2,18,"DET",98,32,63,7,26,13,22,11,34,20,4,10,4,18
"3413","2016-17",20170308,"MIA",108,20,44,17,41,17,24,13,33,22,8,12,7,18,"CHA",101,30,59,7,21,20,21,6,33,14,7,12,8,17
"3414","2016-17",20170308,"MIL",104,29,60,8,26,22,28,12,34,26,9,8,4,13,"NYK",93,32,63,7,21,8,12,10,33,22,4,15,6,20
"3415","2016-17",20170308,"MIN",107,37,66,5,20,18,20,14,36,26,10,12,4,23,"LAC",91,26,59,9,24,12,18,10,26,18,9,16,3,18
"3416","2016-17",20170308,"NOP",87,25,51,9,29,10,13,8,32,22,6,14,3,20,"TOR",94,28,55,8,21,14,23,8,34,21,6,11,6,18
"3417","2016-17",20170308,"ORL",98,30,64,7,25,17,21,15,33,21,10,9,4,17,"CHI",91,24,53,12,28,7,11,9,35,24,3,16,4,16
"3418","2016-17",20170308,"SAS",114,28,55,14,29,16,21,6,37,33,9,12,5,15,"SAC",104,35,67,7,19,13,16,5,37,20,7,13,3,22
"3419","2016-17",20170309,"DET",106,32,62,9,26,15,19,11,34,22,6,7,1,15,"CLE",101,28,45,11,39,12,19,8,34,24,4,9,1,17
"3420","2016-17",20170309,"MEM",98,30,63,7,20,17,22,6,28,26,6,9,2,22,"LAC",114,29,48,11,30,23,28,7,40,24,2,14,4,18
"3421","2016-17",20170309,"OKC",102,35,69,6,20,14,21,15,33,23,10,11,3,22,"SAS",92,29,65,6,19,16,20,13,28,15,8,15,8,16
"3422","2016-17",20170309,"PHX",110,36,72,6,19,20,25,18,36,20,7,19,10,24,"LAL",122,35,71,12,27,16,24,14,28,21,11,9,7,20
"3423","2016-17",20170309,"POR",114,34,67,6,21,28,33,16,39,25,8,19,12,22,"PHI",108,30,65,11,29,15,20,12,32,18,10,16,3,29
"3424","2016-17",20170310,"ATL",105,31,53,8,22,19,29,8,37,24,8,21,6,20,"TOR",99,33,67,4,25,21,27,16,30,19,17,11,5,28
"3425","2016-17",20170310,"CHI",94,29,59,9,39,9,12,11,38,24,9,18,4,21,"HOU",115,22,42,15,47,26,32,11,43,26,11,17,4,15
"3426","2016-17",20170310,"CHA",121,37,58,10,21,17,20,6,37,34,6,7,5,17,"ORL",81,26,49,5,27,14,22,8,23,19,4,10,2,24
"3427","2016-17",20170310,"DAL",105,19,45,14,33,25,28,7,40,16,5,15,0,18,"BKN",96,25,47,9,31,19,23,4,31,23,9,12,2,28
"3428","2016-17",20170310,"DEN",119,33,54,12,31,17,22,11,39,24,11,18,4,18,"BOS",99,22,48,12,33,19,23,9,25,19,11,18,2,23
"3429","2016-17",20170310,"MIL",99,26,47,7,17,26,30,5,29,17,13,20,6,21,"IND",85,31,57,2,18,17,22,8,28,15,14,18,3,24
"3430","2016-17",20170310,"MIN",103,35,74,4,14,21,27,14,32,21,6,11,3,18,"GSW",102,34,64,7,24,13,17,12,31,25,9,12,5,21
"3431","2016-17",20170310,"SAC",122,32,69,12,23,22,28,8,32,27,5,10,1,21,"WAS",130,43,78,9,26,17,19,12,40,29,7,9,5,22
"3432","2016-17",20170311,"CHA",122,33,56,13,46,17,20,11,39,32,5,9,1,14,"NOP",125,36,65,14,34,11,16,9,38,33,4,10,4,16
"3433","2016-17",20170311,"DAL",98,19,48,9,26,33,36,10,38,17,2,13,4,17,"PHX",100,32,62,6,21,18,20,5,35,18,5,11,7,24
"3434","2016-17",20170311,"DET",112,37,69,9,27,11,19,14,37,27,14,7,6,15,"NYK",92,23,52,13,30,7,11,8,36,26,4,18,7,18
"3435","2016-17",20170311,"LAC",112,32,56,8,25,24,29,8,33,25,13,13,3,13,"PHI",100,30,54,10,30,10,14,7,34,28,11,16,1,23
"3436","2016-17",20170311,"MEM",90,29,61,5,29,17,23,13,28,22,11,13,3,21,"ATL",107,21,42,15,30,20,26,6,40,22,9,18,6,23
"3437","2016-17",20170311,"MIA",104,24,44,11,28,23,33,3,32,21,8,12,10,19,"TOR",89,31,73,2,15,21,25,16,32,7,6,12,5,20
"3438","2016-17",20170311,"MIL",102,29,60,8,20,20,23,11,29,19,5,9,6,23,"MIN",95,32,68,5,13,16,21,11,27,21,4,12,4,22
"3439","2016-17",20170311,"OKC",112,35,63,8,23,18,24,12,31,23,7,12,7,20,"UTA",104,27,55,9,20,23,28,7,29,15,9,12,2,17
"3440","2016-17",20170311,"ORL",104,34,75,4,21,24,28,14,38,17,6,5,1,21,"CLE",116,28,47,15,39,15,25,9,43,30,1,9,6,18
"3441","2016-17",20170311,"POR",124,32,62,16,32,12,16,7,36,26,4,14,5,19,"WAS",125,35,65,12,25,19,28,9,37,27,5,11,4,20
"3442","2016-17",20170311,"SAC",92,28,59,8,23,12,20,10,31,24,4,12,2,15,"DEN",105,31,51,9,34,16,18,9,35,21,8,9,8,16
"3443","2016-17",20170311,"SAS",107,28,50,12,27,15,18,7,39,27,6,18,7,18,"GSW",85,28,75,5,17,14,23,20,29,19,10,15,4,16
"3444","2016-17",20170312,"BOS",100,24,49,16,37,4,4,12,39,22,14,21,5,14,"CHI",80,26,62,7,25,7,9,12,28,18,13,17,3,10
"3445","2016-17",20170312,"BKN",120,21,49,19,38,21,29,13,42,23,7,12,3,23,"NYK",112,31,71,8,23,26,32,11,32,22,5,9,8,20
"3446","2016-17",20170312,"HOU",117,25,51,16,45,19,28,20,32,25,10,6,4,17,"CLE",112,25,37,17,43,11,13,4,34,24,3,15,7,23
"3447","2016-17",20170312,"IND",102,30,67,5,15,27,32,11,35,12,2,9,4,15,"MIA",98,30,62,9,32,11,16,19,35,18,4,8,4,22
"3448","2016-17",20170312,"LAL",116,40,68,4,20,24,28,7,33,24,10,15,10,21,"PHI",118,31,55,10,24,26,32,4,30,28,8,16,4,24
"3449","2016-17",20170312,"PHX",101,36,79,5,14,14,20,6,35,20,5,9,3,21,"POR",110,36,64,7,22,17,25,9,40,14,7,14,5,24
"3450","2016-17",20170313,"CHA",109,36,64,7,29,16,19,11,33,25,4,6,3,18,"CHI",115,27,52,14,40,19,22,12,38,29,6,10,5,20
"3451","2016-17",20170313,"DEN",129,28,46,17,38,22,25,6,36,36,9,15,7,18,"LAL",101,36,77,6,20,11,19,16,30,17,10,16,3,21
"3452","2016-17",20170313,"MEM",113,27,52,14,27,17,23,11,26,30,11,12,0,20,"MIL",93,17,41,14,26,17,20,8,24,21,6,16,5,21
"3453","2016-17",20170313,"MIN",119,35,65,10,21,19,22,8,38,27,8,15,7,24,"WAS",104,29,58,7,26,25,31,8,30,15,10,15,2,25
"3454","2016-17",20170313,"SAC",120,28,52,16,30,16,21,2,39,24,8,15,6,14,"ORL",115,32,64,13,34,12,12,9,35,32,10,12,4,18
"3455","2016-17",20170313,"SAS",107,23,47,16,34,13,17,7,37,31,6,21,9,22,"ATL",99,31,59,6,22,19,30,6,30,27,13,16,3,20
"3456","2016-17",20170313,"TOR",100,28,53,9,25,17,18,9,46,19,7,12,6,16,"DAL",78,24,60,7,25,9,13,7,27,21,4,7,6,19
"3457","2016-17",20170313,"UTA",114,27,57,14,21,18,22,8,34,22,1,7,3,22,"LAC",108,27,48,12,30,18,23,3,25,16,4,6,2,22
"3458","2016-17",20170314,"BKN",104,21,47,12,24,26,30,4,28,20,6,18,6,23,"OKC",122,34,67,10,22,24,34,13,31,30,13,13,6,27
"3459","2016-17",20170314,"CLE",128,27,47,19,30,17,23,3,38,29,4,9,3,18,"DET",96,33,80,4,19,18,19,16,29,20,6,8,1,19
"3460","2016-17",20170314,"GSW",106,18,56,14,32,28,35,13,30,24,12,18,11,24,"PHI",104,31,62,8,27,18,27,13,39,28,10,21,10,26
"3461","2016-17",20170314,"NOP",100,32,59,6,21,18,30,4,45,19,10,5,8,18,"POR",77,12,44,11,32,20,26,8,40,13,3,16,1,20
"3462","2016-17",20170314,"NYK",87,26,55,9,28,8,13,11,41,21,8,14,4,15,"IND",81,24,58,8,29,9,15,14,39,16,6,16,3,14
"3463","2016-17",20170315,"BOS",117,30,46,13,33,18,21,5,32,34,2,10,5,16,"MIN",104,32,64,8,27,16,20,15,27,26,4,8,1,21
"3464","2016-17",20170315,"CHI",91,23,63,11,28,12,15,14,31,22,6,5,6,19,"MEM",98,25,54,11,31,15,18,14,38,26,2,11,3,19
"3465","2016-17",20170315,"DET",83,33,73,3,13,8,12,8,31,14,6,7,4,18,"UTA",97,23,49,13,28,12,16,6,37,28,6,15,5,15
"3466","2016-17",20170315,"HOU",139,32,48,18,43,21,32,13,37,37,13,19,4,21,"LAL",100,39,66,3,25,13,18,9,29,16,10,22,0,25
"3467","2016-17",20170315,"IND",98,27,45,12,28,8,9,3,39,26,8,14,6,15,"CHA",77,29,57,3,23,10,13,3,27,15,9,10,4,13
"3468","2016-17",20170315,"LAC",96,30,51,5,24,21,29,6,36,23,3,15,4,20,"MIL",97,24,47,10,29,19,25,4,32,22,8,11,2,25
"3469","2016-17",20170315,"MIA",120,28,52,16,35,16,19,12,33,23,9,15,3,22,"NOP",112,33,66,9,22,19,28,8,30,21,9,13,5,13
"3470","2016-17",20170315,"PHX",101,37,82,6,25,9,14,16,31,24,9,13,11,25,"SAC",107,32,65,6,14,25,34,8,40,22,8,18,11,18
"3471","2016-17",20170315,"SAS",106,31,62,11,26,11,15,10,31,28,7,14,5,20,"POR",110,29,58,9,22,25,28,8,31,21,10,11,1,16
"3472","2016-17",20170315,"WAS",107,28,52,12,30,15,21,5,37,30,4,12,1,23,"DAL",112,26,47,14,32,18,25,5,35,24,5,10,1,22
"3473","2016-17",20170316,"ATL",91,21,44,8,27,25,34,8,30,19,6,17,9,17,"MEM",103,29,64,10,28,15,18,16,32,29,7,11,5,25
"3474","2016-17",20170316,"CLE",91,27,53,9,33,10,19,11,41,14,6,10,2,12,"UTA",83,29,61,5,21,10,14,10,37,18,6,16,3,16
"3475","2016-17",20170316,"DEN",129,31,58,15,28,22,26,11,37,31,7,10,2,14,"LAC",114,28,52,16,32,10,15,4,30,26,5,9,4,19
"3476","2016-17",20170316,"GSW",122,40,61,10,26,12,23,7,40,36,14,12,9,18,"ORL",92,28,67,7,27,15,21,16,33,15,7,19,4,21
"3477","2016-17",20170316,"NYK",110,38,70,3,18,25,26,5,29,20,6,7,4,26,"BKN",121,31,54,10,32,29,35,13,38,19,5,13,2,23
"3478","2016-17",20170316,"TOR",102,32,61,5,20,23,30,6,26,15,10,14,10,20,"OKC",123,33,63,14,25,15,19,10,37,33,10,18,1,22
"3479","2016-17",20170317,"BKN",95,19,48,11,35,24,30,6,35,23,7,10,7,25,"BOS",98,27,56,7,29,23,29,8,43,20,7,12,6,23
"3480","2016-17",20170317,"DET",75,26,63,3,20,14,21,12,37,14,5,12,5,17,"TOR",87,21,51,9,27,18,20,8,45,19,5,12,2,21
"3481","2016-17",20170317,"LAL",103,27,55,11,29,16,26,11,29,24,7,14,4,20,"MIL",107,36,58,4,24,23,30,10,33,22,7,14,9,25
"3482","2016-17",20170317,"MIA",123,42,59,8,26,15,19,10,30,29,6,15,9,16,"MIN",105,39,70,2,12,21,22,9,19,14,6,11,6,21
"3483","2016-17",20170317,"NOP",128,37,58,12,34,18,24,9,45,29,8,13,7,20,"HOU",112,24,51,13,40,25,32,10,36,18,6,12,3,19
"3484","2016-17",20170317,"PHI",116,30,51,12,29,20,23,9,46,32,8,16,6,21,"DAL",74,25,64,5,23,9,17,5,29,21,6,12,4,20
"3485","2016-17",20170317,"PHX",103,36,73,2,14,25,30,12,37,18,9,16,8,22,"ORL",109,35,73,7,23,18,21,8,35,21,10,12,4,27
"3486","2016-17",20170317,"WAS",112,36,75,10,26,10,12,13,27,34,5,10,6,17,"CHI",107,37,61,7,27,12,18,15,38,28,5,18,5,19
"3487","2016-17",20170318,"ATL",97,25,62,7,26,26,32,12,23,22,13,13,7,12,"POR",113,36,69,8,18,17,19,13,41,23,9,20,9,22
"3488","2016-17",20170318,"CHI",95,31,61,7,19,12,14,7,32,24,7,10,9,18,"UTA",86,24,56,7,25,17,25,17,32,15,6,14,8,12
"3489","2016-17",20170318,"CHA",98,26,58,9,24,19,27,6,35,23,8,7,8,20,"WAS",93,18,46,11,33,24,31,8,36,21,6,12,7,21
"3490","2016-17",20170318,"DEN",105,28,58,10,31,19,30,13,32,28,9,13,3,24,"HOU",109,33,59,5,24,28,35,10,38,20,5,14,5,24
"3491","2016-17",20170318,"GSW",117,33,52,12,23,15,19,6,38,30,5,12,6,16,"MIL",92,27,62,9,27,11,14,12,23,19,8,11,7,17
"3492","2016-17",20170318,"LAC",108,32,52,8,26,20,29,7,47,27,4,14,3,15,"CLE",78,27,56,5,27,9,13,4,36,15,5,12,0,24
"3493","2016-17",20170318,"MEM",104,19,46,13,30,27,31,7,28,20,7,10,3,18,"SAS",96,24,47,9,28,21,22,9,33,18,2,15,5,25
"3494","2016-17",20170318,"OKC",110,31,56,10,26,18,25,13,36,23,7,14,4,21,"SAC",94,30,64,5,21,19,23,9,26,16,9,12,2,22
"3495","2016-17",20170319,"BKN",104,18,41,13,31,29,38,9,32,16,2,15,1,22,"DAL",111,31,51,10,25,19,25,2,31,20,8,10,3,24
"3496","2016-17",20170319,"DET",112,28,67,12,25,20,30,12,51,26,2,12,4,21,"PHX",95,29,77,6,22,19,30,11,36,16,10,4,4,21
"3497","2016-17",20170319,"LAL",120,36,64,11,27,15,19,10,30,23,5,5,1,25,"CLE",125,32,49,13,36,22,27,10,34,19,4,10,2,16
"3498","2016-17",20170319,"MIA",104,32,58,9,30,13,20,13,26,18,8,9,8,22,"POR",115,29,57,13,26,18,24,13,30,13,4,11,6,20
"3499","2016-17",20170319,"NOP",123,35,60,14,30,11,15,9,34,31,7,16,2,15,"MIN",109,35,61,9,25,12,17,8,27,30,11,15,6,14
"3500","2016-17",20170319,"PHI",105,29,55,12,33,11,15,8,35,29,9,15,7,23,"BOS",99,28,55,6,29,25,29,8,33,27,8,17,5,15
"3501","2016-17",20170319,"SAS",118,32,59,11,28,21,27,15,30,31,9,6,3,20,"SAC",102,34,73,7,10,13,17,9,31,29,4,11,4,20
"3502","2016-17",20170319,"TOR",116,33,64,12,27,14,16,14,37,25,7,16,7,20,"IND",91,27,57,6,23,19,26,9,24,22,7,13,2,23
"3503","2016-17",20170320,"BOS",110,30,60,10,33,20,28,19,34,19,10,13,6,24,"WAS",102,29,51,8,35,20,26,8,31,24,6,18,4,28
"3504","2016-17",20170320,"CHA",105,28,50,12,30,13,20,5,28,28,12,7,4,13,"ATL",90,25,47,12,37,4,10,12,33,26,3,15,5,17
"3505","2016-17",20170320,"HOU",125,28,51,17,38,18,23,6,29,27,12,12,2,22,"DEN",124,32,57,12,29,24,26,8,40,26,7,19,3,18
"3506","2016-17",20170320,"IND",107,28,67,10,20,21,23,10,33,21,9,7,9,19,"UTA",100,34,63,6,25,14,20,13,36,20,5,10,11,17
"3507","2016-17",20170320,"LAC",114,33,56,10,31,18,24,9,34,25,8,9,4,19,"NYK",105,34,65,6,24,19,24,14,34,24,6,12,1,19
"3508","2016-17",20170320,"OKC",95,33,66,4,21,17,31,12,28,18,10,11,2,19,"GSW",111,25,50,15,33,16,21,9,37,28,8,16,8,22
